ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,LOG_COST,LOG_FREE_TRIALS
DR - Direct Response,Brand,display,8.005770722907187,8.65906421246836
DR - Direct Response,Title,paid social,8.124094305425638,10.887775380277214
ATL - Above The Line,Brand,paid social,4.07753744390572,10.118677154900046
ATL - Above The Line,Brand,paid social,5.957287095306396,10.735916777730033
DR - Direct Response,Title,youtube,6.085683222346964,12.071832773421892
DR - Direct Response,Brand,ott,9.547204674586624,9.832570867420143
ATL - Above The Line,Title,paid social,9.6376061100432,7.879813680281616
DR - Direct Response,Title,display,8.64835302411426,10.7069701036173
DR - Direct Response,Brand,display,9.55088075104477,10.391827354456913
DR - Direct Response,Brand,display,7.767416398352739,9.48986803743769
ATL - Above The Line,Title,youtube,10.232834823911393,10.622917300550249
DR - Direct Response,Brand,app,8.07945692595489,11.012902778782
ATL - Above The Line,Title,print,8.168015784854736,9.27508918350118
ATL - Above The Line,Title,ooh,7.584391907415092,9.922253368018843
ATL - Above The Line,Title,olv,9.298825495800603,11.705618551029556
ATL - Above The Line,Launch,cinema,7.303681704831557,9.500731272238882
ATL - Above The Line,Title,cinema,9.82582002189505,10.291341151095402
ATL - Above The Line,Title,cinema,6.022163475857252,7.5926787372421085
ATL - Above The Line,Title,online display,6.082013409810596,8.738318707867132
ATL - Above The Line,Launch,olv,9.304196768276448,10.38245773680703
ATL - Above The Line,Title,online display,7.9038289924962495,11.456110639155977
ATL - Above The Line,Brand,partnership,7.244713111968063,8.858475270747489
ATL - Above The Line,Launch,paid social,9.66992238433093,10.29925882689293
ATL - Above The Line,Launch,paid social,6.96810692236688,9.847648679483886
ATL - Above The Line,Title,cinema,7.702370910934503,11.180391622682649
ATL - Above The Line,Title,ctv,10.58894826776451,9.003114460176013
ATL - Above The Line,Launch,cinema,10.841491242724436,10.655826092989054
ATL - Above The Line,Title,bvod,10.901517705696993,9.56886131101704
ATL - Above The Line,Title,cinema,7.554565284333717,10.44817242708313
ATL - Above The Line,Title,tv,10.284765836787898,10.293609216396929
ATL - Above The Line,Title,online display,6.352141472426013,9.971952417985756
ATL - Above The Line,Title,online display,6.427927550915635,10.703701891610155
ATL - Above The Line,Title,ooh,3.842244110820229,10.268256005490953
ATL - Above The Line,Title,ooh,11.082865364506684,10.091275806342878
ATL - Above The Line,Title,partnership,6.505275709714339,9.86700664269168
ATL - Above The Line,Title,ooh,7.83528659807951,10.302301926795348
ATL - Above The Line,Title,tv,6.421752340647492,10.447174867510258
ATL - Above The Line,Title,digital audio,9.31816375229148,9.232434489449249
ATL - Above The Line,Title,olv,7.38587587632982,9.873972744326831
ATL - Above The Line,Title,bvod,5.711386821516136,9.16619933385278
ATL - Above The Line,Title,olv,8.860638204487966,10.184510879668384
ATL - Above The Line,Title,online display,5.4795550027789535,9.63039913939567
ATL - Above The Line,Title,online display,6.553178133125551,10.99754414643397
ATL - Above The Line,Title,tv,4.27430221608671,10.899196304699586
ATL - Above The Line,Brand,radio,5.497127240846794,9.299019524122023
ATL - Above The Line,Brand,digital audio,8.385762448025227,10.222160168788474
ATL - Above The Line,Brand,radio,4.528073135603124,10.864884146055148
ATL - Above The Line,Brand,bvod,5.394354554744979,10.048648372966944
ATL - Above The Line,Title,bvod,8.059326806914042,9.49411682742547
ATL - Above The Line,Brand,print,7.082901152026996,9.128874318493091
ATL - Above The Line,Title,ooh,11.658964793698336,11.08127694358035
ATL - Above The Line,Brand,bvod,11.373521203619584,11.129866797175326
ATL - Above The Line,Brand,bvod,6.49817672223243,10.015912704780042
ATL - Above The Line,Brand,online display,9.069046356576278,10.99288467838215
ATL - Above The Line,Launch,olv,6.9857435700940735,11.555974322190243
ATL - Above The Line,Title,bvod,5.368449588728415,10.067065795762945
ATL - Above The Line,Brand,ooh,8.041406472294762,10.366670158908155
ATL - Above The Line,Title,ooh,7.751724749276486,9.903011439212165
ATL - Above The Line,Title,ooh,7.277413573278998,11.62433051556348
ATL - Above The Line,Brand,cinema,8.86181923805076,9.160637391316516
ATL - Above The Line,Brand,partnership,6.709426284042365,11.703318278030968
ATL - Above The Line,Brand,partnership,5.986426879340643,10.62191887801377
DR - Direct Response,Brand,pmax,8.260441148928198,10.848984597350306
DR - Direct Response,Brand,paid social,8.76012682092828,9.89429896648171
DR - Direct Response,Brand,ott,5.942037930445624,8.91243959933007
DR - Direct Response,Title,paid social,9.738568686669971,11.157747114861778
ATL - Above The Line,Title,paid social,4.875197323201151,10.53680457685827
DR - Direct Response,Title,paid social,7.020673165637213,11.59014480607738
DR - Direct Response,Title,app,7.598073461698535,10.030125930325342
DR - Direct Response,Brand,paid social,6.915882166193746,9.804007490846004
DR - Direct Response,Title,ott,7.044207402117637,11.61668854540753
ATL - Above The Line,Title,paid social,11.440627530632336,12.142058040457943
DR - Direct Response,Title,paid social,6.528878546345429,10.233849013483503
DR - Direct Response,Brand,display,12.469749202411354,9.469504907381603
DR - Direct Response,Brand,paid social,8.852451834788114,11.037410033612876
DR - Direct Response,Title,app,8.229713765097008,9.969704040100298
ATL - Above The Line,Title,paid social,8.923043558635912,10.825513804821814
DR - Direct Response,Brand,pmax,12.629865044795151,9.964433064038433
ATL - Above The Line,Brand,ott,6.271725400305944,11.793139244013885
DR - Direct Response,Title,ott,6.043273958284346,9.522928936583495
DR - Direct Response,Title,app,6.70196036600254,10.706427710863734
DR - Direct Response,Title,paid social,8.121602173631244,9.734333127337583
ATL - Above The Line,Title,paid social,4.955333978311167,9.942136948672765
DR - Direct Response,Title,paid social,8.103911614151794,9.81120393805886
ATL - Above The Line,Title,paid social,11.120190681335815,10.965273326336208
DR - Direct Response,Title,paid social,8.336819336618701,11.14556333019225
ATL - Above The Line,Brand,paid social,7.5355155786491155,10.783866299373978
DR - Direct Response,Title,app,6.948455666108512,10.116171795490091
DR - Direct Response,Brand,app,9.685181033894631,10.36506893905711
DR - Direct Response,Brand,ott,6.57402926802895,11.124860394367118
DR - Direct Response,Brand,ott,11.396082612203369,11.156544477821964
DR - Direct Response,Title,youtube,11.553052690194182,7.526652938909309
DR - Direct Response,Brand,ott,8.526923696129211,9.951448801821952
ATL - Above The Line,Brand,ott,8.042821636657816,9.999553355875978
DR - Direct Response,Title,app,9.923698429820274,10.89571157536986
DR - Direct Response,Title,display,10.039464951247217,10.157505932952414
DR - Direct Response,Brand,paid social,6.60979388823342,10.945790831224553
DR - Direct Response,Title,ott,7.113655006468502,9.14265664318786
DR - Direct Response,Brand,paid social,5.679831253833688,10.48529862129529
DR - Direct Response,Brand,app,8.801806560209554,11.12735180374308
DR - Direct Response,Title,display,9.26665832161391,8.745803373440026
ATL - Above The Line,Brand,display,5.630243571321331,12.745605427438402
ATL - Above The Line,Brand,display,7.242354333721668,11.418898151940333
DR - Direct Response,Title,display,5.635039571924457,10.225831525025498
ATL - Above The Line,Brand,display,6.442524242774538,9.393634788721728
ATL - Above The Line,Title,youtube,9.058000052457372,10.048872352628104
DR - Direct Response,Title,youtube,6.740519359606223,10.308524235550031
DR - Direct Response,Title,youtube,7.520830584776523,10.666442239344674
ATL - Above The Line,Brand,display,5.131849473677249,11.729596997882592
DR - Direct Response,Brand,app,8.401032339308376,9.746973498806254
DR - Direct Response,Brand,paid social,7.98371287708544,10.7888521638149
DR - Direct Response,Brand,paid social,6.748665756458033,8.928274499109932
DR - Direct Response,Brand,youtube,7.722553560135889,9.8096547808268
ATL - Above The Line,Brand,ott,8.388948371636758,10.602306866091526
DR - Direct Response,Brand,youtube,6.593797675118093,10.917786820374902
ATL - Above The Line,Brand,paid social,5.403127730900382,9.46902865753518
ATL - Above The Line,Title,paid social,11.322399745883024,9.78238375926234
ATL - Above The Line,Title,youtube,6.9212044323061415,11.689373137567491
ATL - Above The Line,Brand,display,7.889005693292991,11.389834466973534
ATL - Above The Line,Brand,paid social,9.88792457520952,10.433548289651542
ATL - Above The Line,Title,online display,5.819934551392226,12.74308699142461
ATL - Above The Line,Title,partnership,8.875373801270932,10.204483599374758
ATL - Above The Line,Title,online display,6.787269845134791,9.910985373493462
ATL - Above The Line,Launch,tv,7.091592353465466,9.700576070608369
ATL - Above The Line,Brand,partnership,6.764439027527482,10.601956049743764
ATL - Above The Line,Launch,cinema,6.033853313599769,10.612201933031267
ATL - Above The Line,Brand,partnership,7.989092543272727,11.17792422590142
ATL - Above The Line,Title,cinema,5.406274508053129,9.2956966300118
ATL - Above The Line,Launch,online display,9.77235100426702,9.911057825574629
ATL - Above The Line,Launch,paid social,8.162852663464179,12.261064018587978
ATL - Above The Line,Title,bvod,8.82593592303957,10.44972945020664
ATL - Above The Line,Title,cinema,7.222536821315636,10.051440638319704
ATL - Above The Line,Title,bvod,7.401084733531369,9.280095885910772
ATL - Above The Line,Title,ooh,8.582531392724373,10.731907920415107
ATL - Above The Line,Title,radio,5.964709809799162,11.258553982944257
ATL - Above The Line,Title,ctv,7.417706520587439,11.101657502824075
ATL - Above The Line,Title,cinema,6.5131410861782095,9.964909503460037
ATL - Above The Line,Title,olv,6.457366024019977,10.58679649596017
ATL - Above The Line,Title,ctv,4.269137852595264,11.901105917030202
ATL - Above The Line,Brand,digital audio,10.480827899715036,11.298536852094465
ATL - Above The Line,Brand,online display,6.825155972660236,9.438008870258884
ATL - Above The Line,Title,bvod,10.163243803706902,7.671281702904617
ATL - Above The Line,Title,ctv,9.992524917492116,10.522125334227582
ATL - Above The Line,Brand,radio,5.745244264463795,11.025411826370275
ATL - Above The Line,Title,radio,6.100924150016726,9.132062023571695
ATL - Above The Line,Title,cinema,12.68505379349184,10.215658680276531
ATL - Above The Line,Launch,print,11.223759225019872,9.959996894663488
ATL - Above The Line,Title,bvod,8.006727502865795,10.329068964229116
ATL - Above The Line,Brand,ctv,8.52804806354362,9.678174775151357
ATL - Above The Line,Title,partnership,6.925575550552053,11.518820256497026
ATL - Above The Line,Launch,online display,8.843835847036582,10.37288068296538
ATL - Above The Line,Title,online display,6.769906006287579,9.342878896870626
ATL - Above The Line,Title,bvod,4.407085034014658,11.144659749676972
ATL - Above The Line,Title,cinema,5.681264163225599,8.95659713939376
ATL - Above The Line,Title,bvod,8.101662595824635,11.512785655197298
ATL - Above The Line,Title,olv,6.024101132384248,11.218476146272009
ATL - Above The Line,Brand,online display,7.94220231017446,11.618380556155648
ATL - Above The Line,Title,ctv,6.125689449199213,10.065760726838567
ATL - Above The Line,Brand,digital audio,6.6524113144423005,9.726898931020031
ATL - Above The Line,Title,online display,9.603335383954064,10.308744305606556
ATL - Above The Line,Title,ooh,8.510194759419477,10.139788168819486
DR - Direct Response,Title,paid social,8.046161834239024,9.569818084486975
DR - Direct Response,Title,app,9.64989961321503,9.669221120700994
ATL - Above The Line,Title,paid social,8.930926688653464,9.85702101166191
DR - Direct Response,Brand,ott,10.674387590292737,9.05105034161548
ATL - Above The Line,Title,paid social,7.233953489509387,10.904448055312344
DR - Direct Response,Brand,ott,7.288469939494185,10.172022355397948
DR - Direct Response,Brand,pmax,5.718046918669906,9.915186353923414
DR - Direct Response,Title,paid social,7.289644650561596,9.110872460773155
DR - Direct Response,Brand,youtube,9.80477157959697,9.060708633004886
DR - Direct Response,Brand,ott,10.409821905628334,12.166149673851086
DR - Direct Response,Brand,display,9.796713260189062,9.59537145349758
ATL - Above The Line,Title,paid social,4.832704085603594,10.836812770210052
DR - Direct Response,Title,youtube,10.01843100483346,10.387589765536308
DR - Direct Response,Brand,ott,9.684469230750317,12.022257974595885
DR - Direct Response,Brand,youtube,7.400040079042862,10.910587075421276
DR - Direct Response,Title,paid social,9.331461828897966,9.454549282416824
DR - Direct Response,Brand,app,5.661674931950632,10.196023948670623
ATL - Above The Line,Title,paid social,10.177307107753316,9.071930814715897
ATL - Above The Line,Title,paid social,5.4234069773868585,12.056128497495962
DR - Direct Response,Title,display,6.85775588398772,9.314154292271729
DR - Direct Response,Title,paid social,6.2636077644541,9.699850015905476
DR - Direct Response,Brand,app,4.904237203306436,9.492769672746512
DR - Direct Response,Brand,app,8.234174893309026,10.305091214849408
DR - Direct Response,Title,paid social,11.323328748260373,11.598863774762464
DR - Direct Response,Title,youtube,12.877111733249398,12.01917242262424
DR - Direct Response,Title,ott,8.238917407463978,9.824302019050474
DR - Direct Response,Brand,display,10.078961971090328,10.603853614162151
DR - Direct Response,Title,paid social,8.482427818478513,10.30662194663934
DR - Direct Response,Brand,display,8.96390900213621,9.239988490617248
ATL - Above The Line,Brand,paid social,7.4462816692302045,12.654245265453108
DR - Direct Response,Title,app,8.415625473997107,11.591284232535209
DR - Direct Response,Title,app,9.033566199951782,10.41414956291818
ATL - Above The Line,Brand,paid social,7.020047713280759,11.811054626058716
DR - Direct Response,Title,youtube,7.9237682613283456,11.440182176596478
DR - Direct Response,Title,display,7.958167729204293,10.306577508869834
DR - Direct Response,Brand,app,9.55503230556784,10.551403030087116
DR - Direct Response,Brand,paid social,6.141219867192818,11.741096517196096
ATL - Above The Line,Brand,paid social,7.970595301762098,9.275547419600118
ATL - Above The Line,Brand,youtube,11.514508111923584,11.903143254590672
DR - Direct Response,Brand,ott,10.164478566834768,9.998697272749103
DR - Direct Response,Title,app,10.498611401020543,11.75368454774684
DR - Direct Response,Brand,display,8.10768692883152,10.219232162752792
DR - Direct Response,Brand,pmax,8.642868556103465,10.56308027634839
DR - Direct Response,Title,youtube,9.872395670728416,10.190064389440057
DR - Direct Response,Title,paid social,10.87960032542136,9.69106507458072
ATL - Above The Line,Title,youtube,4.551241843962536,9.953622526329324
DR - Direct Response,Brand,youtube,5.692249558842477,11.60768485675504
ATL - Above The Line,Title,paid social,10.426890943508464,7.903718188353539
DR - Direct Response,Brand,paid social,7.564010233357675,8.981890265771577
ATL - Above The Line,Title,display,6.851872521734463,9.496870280942456
DR - Direct Response,Title,display,5.80251104751598,9.142973320983687
ATL - Above The Line,Brand,paid social,7.062328726573367,11.738943520934535
ATL - Above The Line,Brand,paid social,5.535915938831831,11.485888333642423
DR - Direct Response,Brand,paid social,11.8377646564827,10.818261134119576
DR - Direct Response,Brand,ott,8.023116517608216,9.584794230217916
DR - Direct Response,Brand,ott,7.959031345993953,11.563493951748194
ATL - Above The Line,Title,youtube,9.124885964099024,8.631733642238764
DR - Direct Response,Brand,youtube,9.80039501861785,12.372833848846248
DR - Direct Response,Title,youtube,9.770691889196428,9.537831686287324
DR - Direct Response,Title,youtube,10.001242468808234,9.961665890521015
ATL - Above The Line,Brand,youtube,6.925575550552053,9.793865190320306
ATL - Above The Line,Title,youtube,7.526168137426016,9.148225577904384
DR - Direct Response,Title,youtube,9.451483357182637,12.15531647002634
ATL - Above The Line,Title,digital audio,7.112148129531401,11.01570947523407
ATL - Above The Line,Brand,cinema,8.054386005544115,11.44355598686162
ATL - Above The Line,Title,cinema,8.783215372924966,8.997231306389862
ATL - Above The Line,Title,ooh,9.480638464843857,10.405947481250188
ATL - Above The Line,Brand,print,4.862289952857232,10.747047148597634
ATL - Above The Line,Title,cinema,9.353503480345037,10.496032324118138
ATL - Above The Line,Launch,paid social,7.641886041006464,9.060708633004886
ATL - Above The Line,Title,digital audio,9.34034969438687,11.303168289983445
ATL - Above The Line,Title,cinema,9.465741991853918,10.346383953226296
ATL - Above The Line,Title,bvod,10.965625327125446,9.26671125357178
ATL - Above The Line,Title,olv,10.506326746436743,8.363869502870738
ATL - Above The Line,Title,radio,10.49390492076857,10.832939494473106
ATL - Above The Line,Title,online display,10.669165837647304,12.682228809061058
ATL - Above The Line,Title,ctv,8.589417104129796,9.20624600146914
ATL - Above The Line,Title,ctv,8.12167643396126,10.395425420383468
ATL - Above The Line,Title,online display,9.638804952804954,11.338269889313958
ATL - Above The Line,Brand,online display,9.384791874307508,8.951116172340885
ATL - Above The Line,Brand,ooh,7.505965210190551,9.74310398858051
ATL - Above The Line,Title,online display,8.794151974359263,9.361791124563627
ATL - Above The Line,Title,ctv,8.000269009188377,11.212074393974094
ATL - Above The Line,Brand,bvod,6.523386079168706,11.553936209676046
ATL - Above The Line,Title,ctv,10.39262661351336,10.383980971061565
ATL - Above The Line,Title,ooh,8.163206060640679,9.380269627065005
ATL - Above The Line,Title,bvod,11.76125750590747,9.780378797880644
ATL - Above The Line,Title,ooh,5.135151168793823,9.592121208946818
ATL - Above The Line,Title,cinema,7.0591450080329565,9.244341718672176
ATL - Above The Line,Launch,paid social,8.122495901709403,10.12213460975578
ATL - Above The Line,Brand,tv,10.116324169421672,10.801004759406649
ATL - Above The Line,Launch,bvod,8.784489886806172,10.716184429510172
ATL - Above The Line,Title,cinema,8.623874834001446,10.21621766221234
ATL - Above The Line,Title,bvod,6.030949648384566,10.28169690768101
ATL - Above The Line,Title,tv,5.977517740975357,10.14268238993082
ATL - Above The Line,Title,olv,8.645589924208352,8.923477963508079
ATL - Above The Line,Launch,digital audio,5.604735321054966,10.385082801122502
ATL - Above The Line,Brand,digital audio,7.104053702706886,9.639131305387844
ATL - Above The Line,Title,ooh,8.967579401213762,8.87320331441049
ATL - Above The Line,Brand,print,6.292013485266587,10.596277669356402
ATL - Above The Line,Brand,partnership,10.961006282035864,9.610944350582974
ATL - Above The Line,Title,cinema,10.272552472734,10.452902055274832
ATL - Above The Line,Title,online display,5.232177564043492,11.07462745811132
ATL - Above The Line,Brand,bvod,6.382019042480392,9.271450522963075
ATL - Above The Line,Brand,online display,3.956805148200039,10.316867918840773
ATL - Above The Line,Brand,ctv,6.651985224840833,8.408821479988909
ATL - Above The Line,Brand,cinema,9.446712834117836,11.761564350510012
ATL - Above The Line,Title,cinema,7.316860420788672,8.861446505356017
ATL - Above The Line,Launch,digital audio,8.895171988189176,9.708138505285886
DR - Direct Response,Title,youtube,5.320323446810651,11.56683185225478
DR - Direct Response,Brand,youtube,9.503723164402595,9.989259203049018
DR - Direct Response,Title,paid social,7.062157355777958,9.023578170096073
DR - Direct Response,Title,app,8.085560683753819,10.939662577544752
DR - Direct Response,Title,ott,7.896016843811159,10.917054711700615
DR - Direct Response,Brand,youtube,5.77122303081379,9.589425227563806
DR - Direct Response,Brand,paid social,5.984465108087737,9.698002173955398
DR - Direct Response,Title,display,9.81023071318467,9.787782044823311
DR - Direct Response,Title,paid social,8.783627623042488,10.01683900544109
DR - Direct Response,Title,youtube,9.958694702787785,8.326044792419324
DR - Direct Response,Brand,ott,8.64947505370278,10.04251487731976
ATL - Above The Line,Brand,paid social,8.321630759862792,12.01369584377976
ATL - Above The Line,Title,paid social,4.954840655773941,9.325876440647514
DR - Direct Response,Title,paid social,7.575779504367622,9.63926350975254
DR - Direct Response,Title,app,8.014186916702378,9.037397893792988
DR - Direct Response,Brand,ott,11.588696909928425,10.838451057975783
DR - Direct Response,Brand,paid social,9.303348813904057,11.431246210550958
ATL - Above The Line,Brand,paid social,10.835929941292076,11.408298569036525
DR - Direct Response,Brand,ott,9.141960883759817,8.972820220817372
ATL - Above The Line,Title,paid social,6.780501285055187,10.725747126308864
DR - Direct Response,Title,paid social,8.274950915008555,11.662486542955095
ATL - Above The Line,Brand,youtube,8.489879546920774,10.735647699406496
ATL - Above The Line,Brand,youtube,6.369798237824113,10.70430143745531
DR - Direct Response,Title,youtube,7.370085795045255,9.751442404520215
DR - Direct Response,Brand,ott,7.692327830511229,10.445235514525228
DR - Direct Response,Title,app,10.961482513238357,11.464465836167962
ATL - Above The Line,Title,paid social,4.3208159036289855,10.553654943459511
DR - Direct Response,Brand,ott,10.23985014028898,8.972555152674918
DR - Direct Response,Brand,ott,6.374053308881841,9.767089196955126
DR - Direct Response,Title,app,5.590389787301111,11.437346596193647
DR - Direct Response,Title,app,10.193144798048673,10.550179191573156
DR - Direct Response,Title,youtube,9.384461732204798,10.343888566080524
ATL - Above The Line,Title,youtube,10.327752497732696,9.66882794526067
DR - Direct Response,Brand,youtube,9.508644084556096,11.416604524519425
DR - Direct Response,Brand,youtube,11.78135942535384,11.891831516431136
DR - Direct Response,Title,youtube,9.071908994007469,11.491416905398667
DR - Direct Response,Title,app,7.781255413241192,11.671354522331226
DR - Direct Response,Title,youtube,8.682444883514597,9.864710341021455
DR - Direct Response,Brand,paid social,10.307808339491848,9.722832206841169
DR - Direct Response,Title,app,6.657779953702461,10.067667202274352
DR - Direct Response,Title,display,6.887634200985915,10.263161395279422
DR - Direct Response,Brand,paid social,7.506157619902887,11.659748160585876
ATL - Above The Line,Brand,youtube,4.278470046515581,11.393824423625816
DR - Direct Response,Brand,display,8.312765893193658,10.764539532721708
DR - Direct Response,Title,youtube,4.6682388774550745,8.789120811643208
ATL - Above The Line,Brand,youtube,8.159343271749515,8.531563442983188
ATL - Above The Line,Brand,youtube,9.625218372814142,10.465648669799274
DR - Direct Response,Brand,ott,7.203256700486049,11.107350000773057
DR - Direct Response,Brand,paid social,11.09053233293181,10.144672180526856
DR - Direct Response,Title,display,5.431448679151219,12.145077386286172
DR - Direct Response,Brand,app,10.213574011829351,9.138865852317494
DR - Direct Response,Brand,paid social,9.282016174516114,9.012592844337336
ATL - Above The Line,Brand,paid social,4.972725721023036,9.558239924549936
ATL - Above The Line,Brand,display,7.948576012241999,10.75231987788671
ATL - Above The Line,Title,ctv,6.48093373704541,9.801519608925735
ATL - Above The Line,Launch,cinema,5.527442989539794,8.672136699729059
ATL - Above The Line,Title,online display,7.666615290907422,11.118698916997406
ATL - Above The Line,Launch,online display,7.833707190998531,8.459432714019451
ATL - Above The Line,Brand,paid social,8.24882473782661,9.1501210430175
ATL - Above The Line,Launch,cinema,7.526297440804248,8.597061114585083
ATL - Above The Line,Launch,online display,9.206371506438549,10.432208397419876
ATL - Above The Line,Brand,digital audio,7.364236643106266,10.411072330429686
ATL - Above The Line,Brand,paid social,4.580979947186874,12.146631828989696
ATL - Above The Line,Title,cinema,7.794098012887916,11.141013307783563
ATL - Above The Line,Brand,partnership,3.8122026701459353,11.670406194023824
ATL - Above The Line,Title,bvod,8.702014953424033,10.513938215515294
ATL - Above The Line,Title,ctv,6.297477576244487,9.244679961032814
ATL - Above The Line,Launch,paid social,8.358389704048273,10.352960614601724
ATL - Above The Line,Title,print,10.435249572404183,10.818651649996005
ATL - Above The Line,Title,cinema,6.352524861239241,10.9303691180767
ATL - Above The Line,Brand,partnership,9.978922893346162,9.75067081594419
ATL - Above The Line,Brand,bvod,7.281695319682444,10.714709059656474
ATL - Above The Line,Title,bvod,11.22785451390531,9.288710604920157
ATL - Above The Line,Title,online display,7.404784163943288,9.17814150783604
ATL - Above The Line,Title,cinema,6.547617202459015,9.10542531264351
ATL - Above The Line,Title,tv,9.3038571263723,10.249172931805244
ATL - Above The Line,Title,cinema,7.277365204181314,9.043195465006978
ATL - Above The Line,Title,digital audio,6.545881128275712,9.798478086364332
ATL - Above The Line,Title,online display,7.20152130658916,11.130070803248111
ATL - Above The Line,Title,partnership,7.983109176073046,9.192331175521083
ATL - Above The Line,Title,olv,10.485978553462356,9.71867730151008
ATL - Above The Line,Title,olv,4.582515495423285,10.296317167968663
ATL - Above The Line,Brand,olv,8.105247127208385,10.472091964336864
ATL - Above The Line,Brand,digital audio,9.191352232894404,9.72371354797362
ATL - Above The Line,Title,ooh,8.41268564520985,11.01366882832294
ATL - Above The Line,Brand,ooh,10.427650832990889,10.816677080644988
ATL - Above The Line,Title,olv,7.929450525546147,11.367716670392022
ATL - Above The Line,Title,bvod,7.730605282538121,10.142631216625324
ATL - Above The Line,Brand,ooh,9.132561516521069,9.710145492458707
ATL - Above The Line,Title,online display,8.24281160734542,9.539835467716948
ATL - Above The Line,Title,digital audio,7.359225724846709,10.532410829127995
ATL - Above The Line,Title,olv,8.995060818218759,9.846206366454094
ATL - Above The Line,Title,online display,6.886480568703282,9.653629063860594
ATL - Above The Line,Title,digital audio,6.961049570039855,9.774866370785231
ATL - Above The Line,Brand,print,7.111063402462236,9.538773956464388
ATL - Above The Line,Title,ooh,10.50563285919938,10.424084184147183
ATL - Above The Line,Title,tv,8.777504580946369,10.5283877440839
ATL - Above The Line,Brand,radio,8.125441621435833,10.903029316824592
ATL - Above The Line,Title,bvod,5.035783087628908,9.641885747322693
ATL - Above The Line,Title,olv,8.622529306776379,12.152231107124935
ATL - Above The Line,Title,online display,8.922162176475712,10.242147750965112
ATL - Above The Line,Brand,display,9.127706309641487,8.658597263019736
ATL - Above The Line,Brand,paid social,3.3138223021771545,9.942401487868674
DR - Direct Response,Brand,paid social,10.529675417531983,10.287315591788593
DR - Direct Response,Brand,display,6.732842211435975,10.67477193413674
DR - Direct Response,Title,ott,9.302646954586182,9.966283932025805
DR - Direct Response,Title,app,9.401022713135012,9.209941292354502
DR - Direct Response,Title,paid social,6.48235783516602,9.126290061245047
ATL - Above The Line,Title,paid social,9.255525952193498,9.56895283770674
ATL - Above The Line,Title,paid social,7.36809359925211,9.66505712505672
DR - Direct Response,Brand,ott,4.337552144572052,9.086180925150654
DR - Direct Response,Brand,ott,10.171124048181888,9.489508049624986
DR - Direct Response,Title,app,6.665581801761122,10.885888444875508
DR - Direct Response,Title,app,6.522372170906661,11.87778973465688
ATL - Above The Line,Title,paid social,7.336396403074727,10.982177026685862
DR - Direct Response,Title,ott,8.554870406296383,11.534216102277249
DR - Direct Response,Brand,paid social,7.960260799949996,11.201484710345932
DR - Direct Response,Title,ott,9.052675524689068,11.060076882839963
DR - Direct Response,Title,app,5.6490094488089095,9.88568196981833
DR - Direct Response,Title,display,6.724457245590051,10.36580200820966
DR - Direct Response,Title,youtube,7.854295836422136,9.802615282949512
DR - Direct Response,Brand,app,11.489024703782766,10.00472016009222
DR - Direct Response,Brand,ott,7.858238720141482,10.292842926217872
ATL - Above The Line,Brand,youtube,10.02218039641369,10.94015688201284
DR - Direct Response,Brand,display,8.133170541816407,10.649051645987855
ATL - Above The Line,Brand,display,7.191022620835379,10.062167246592017
DR - Direct Response,Title,app,7.618432899531591,10.2801772581317
ATL - Above The Line,Title,youtube,7.759712268750063,10.659222133284509
DR - Direct Response,Brand,ott,9.152985585915296,10.893847927258015
DR - Direct Response,Brand,paid social,10.544515834833522,8.701063548200043
ATL - Above The Line,Title,display,8.712681024475284,9.143932371116511
DR - Direct Response,Brand,ott,10.206024000442376,11.33507358427488
DR - Direct Response,Title,ott,6.323605990797304,10.163424643029344
DR - Direct Response,Title,youtube,7.315531048787543,9.79914818199878
ATL - Above The Line,Title,youtube,6.757060288044897,9.960197226818652
DR - Direct Response,Brand,app,8.63104316939803,9.95999075176986
DR - Direct Response,Brand,app,7.415957464541414,10.784065921791845
ATL - Above The Line,Brand,youtube,9.38062645885803,9.113216949240057
DR - Direct Response,Title,paid social,6.384502760208019,10.24932508328047
DR - Direct Response,Brand,paid social,8.141248049844064,10.47132034537182
DR - Direct Response,Brand,paid social,9.303170205536142,10.621915952911024
ATL - Above The Line,Brand,paid social,4.348340577019075,10.447997824455932
DR - Direct Response,Brand,app,11.892884302891773,10.741909495395689
DR - Direct Response,Brand,paid social,7.552714863791831,9.650092890640249
ATL - Above The Line,Title,paid social,4.420165031564935,9.279910276947286
DR - Direct Response,Brand,app,8.348885776207824,12.68879708361526
DR - Direct Response,Brand,ott,8.123949101525028,9.922321082958604
DR - Direct Response,Brand,paid social,7.915829980884059,10.03947498911398
DR - Direct Response,Title,paid social,9.852460012306498,10.904324558863076
DR - Direct Response,Brand,youtube,9.41252174397354,11.82531019874238
DR - Direct Response,Brand,display,8.60114271905893,9.678343251055471
DR - Direct Response,Brand,pmax,8.875966332598797,9.222733261906145
ATL - Above The Line,Brand,youtube,7.8752941042222915,8.978694528394703
ATL - Above The Line,Title,display,11.268098902044857,11.82231826959825
DR - Direct Response,Brand,app,5.397845909262937,9.183327795349136
DR - Direct Response,Brand,paid social,8.315603184628001,10.196836786251389
DR - Direct Response,Brand,app,8.180936931470383,9.244325286843724
DR - Direct Response,Brand,display,9.531347204791514,8.771903624517405
