ATL_OR_DR,CAMPAIGN_TYPE,CHANNEL,COST,FREE_TRIALS,HOLIDAY_FLAG,SEASON,MONTH,ATL_OR_DR_CAMPAIGN_TYPE,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL,ATL_OR_DR_CAMPAIGN_TYPE_CHANNEL_MONTH,ATL_OR_DR_CAMPAIGN_TYPE_MONTH,ATL_OR_DR_CHANNEL,ATL_OR_DR_CHANNEL_MONTH,ATL_OR_DR_MONTH,CAMPAIGN_TYPE_CHANNEL,CAMPAIGN_TYPE_CHANNEL_MONTH,CAMPAIGN_TYPE_MONTH,CHANNEL_MONTH,COST_PER_FREE_TRIALS,COST_BY_FREE_TRIALS,LOG_COST,LOG_FREE_TRIALS,LOG_COST_PER_FREE_TRIALS,LOG_COST_BY_FREE_TRIALS,AVG_COST_MONTH,MEDIAN_COST_MONTH,AVG_COST_CAMPAIGN_TYPE_CHANNEL,MEDIAN_COST_CAMPAIGN_TYPE_CHANNEL,AVG_FREE_TRIALS_MONTH,MEDIAN_FREE_TRIALS_MONTH,AVG_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_FREE_TRIALS_BY_CHANNEL_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CHANNEL_MONTH,AVG_COST_BY_CHANNEL_MONTH,MEDIAN_COST_BY_CHANNEL_MONTH,COST_OVER_AVG_COST_BY_CHANNEL_MONTH,AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_FREE_TRIALS_BY_ATL_OR_DR_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_ATL_OR_DR_MONTH,AVG_COST_BY_ATL_OR_DR_MONTH,MEDIAN_COST_BY_ATL_OR_DR_MONTH,COST_OVER_AVG_COST_BY_ATL_OR_DR_MONTH,AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,FREE_TRIALS_OVER_AVG_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,COST_PER_FREE_TRIALS_OVER_AVG_COST_PER_FREE_TRIALS_BY_CAMPAIGN_TYPE_MONTH,AVG_COST_BY_CAMPAIGN_TYPE_MONTH,MEDIAN_COST_BY_CAMPAIGN_TYPE_MONTH,COST_OVER_AVG_COST_BY_CAMPAIGN_TYPE_MONTH,NORMALIZE_FREE_TRIAL_BY_MONTH,NORMALIZE_COST_PER_FREE_TRIALS_BY_MONTH,NORMALIZE_COST_BY_FREE_TRIALS_BY_MONTH
DR - Direct Response,Brand,ott,1828.1,23563.76,False,Fall,October,DR - Direct Response_Brand,DR - Direct Response_Brand_ott,DR - Direct Response_Brand_ott_October,DR - Direct Response_Brand_October,DR - Direct Response_ott,DR - Direct Response_ott_October,DR - Direct Response_October,Brand_ott,Brand_ott_October,Brand_October,ott_October,0.0775809972601995,43076909.656,7.51157932158188,10.06750765471017,0.0747187116417152,17.578497695889034,22164.99767003367,3306.44,18203.975535006604,3250.1,44047.87853198653,28470.06,47741.382258064514,33341.73,0.49357096266352,0.848196304086283,0.1141237428716897,0.09146585157992808,21182.717741935485,3576.13,0.08630148511967874,45878.01149549549,30936.1,0.5136177273575511,0.8145687552967911,0.1031018322129421,0.09524180341527166,18456.54167567568,3172.22,0.09904889183054792,43995.0351552795,27760.89,0.535600435749903,1.256285479158608,0.1141237428716897,0.061754273648183096,23489.210223602484,3114.02,0.07782722290777934,0.5349578864028276,0.06847475021866054,0.04138377485552085
DR - Direct Response,Title,app,340.84,15930.08,False,Winter,January,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_January,DR - Direct Response_Title_January,DR - Direct Response_app,DR - Direct Response_app_January,DR - Direct Response_January,Title_app,Title_app_January,Title_January,app_January,0.0213960005222823,5429608.4672,5.83434279133577,9.676027197216175,0.0211703195416199,15.507377767997689,17056.77302654867,3518.635,15454.45153961136,3477.08,44733.07373451327,26916.89,58888.348172043006,27619.48,0.2705132763014524,0.6377518242300215,0.1390276780451292,0.03354910124814521,12576.622258064517,3827.21,0.02710107634674667,44103.682430830035,23931.440000000002,0.3611961433148791,0.8860713903319252,0.14343351127679338,0.024147039116416216,15961.494347826087,3990.05,0.02135389034212962,42200.208472727274,26916.89,0.3774881825594566,0.9155645204383223,0.1182446088700703,0.023369189221136556,16242.797254545454,3221.79,0.020984070333366862,0.3561141381552177,0.015661324234167683,0.007303670137234563
ATL - Above The Line,Title,paid social,31687.53,30076.07,False,Winter,January,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_January,ATL - Above The Line_Title_January,ATL - Above The Line_paid social,ATL - Above The Line_paid social_January,ATL - Above The Line_January,Title_paid social,Title_paid social_January,Title_January,paid social_January,1.0535794736479869,953036370.4071,10.363710064736232,10.31151836640452,0.7195843552229249,20.6751636260603,17056.77302654867,3518.635,14781.334567099568,3309.5,44733.07373451327,26916.89,43792.85204918033,25203.375,0.6867803441124117,0.9236618488756823,0.1286575458772105,1.140654964725939,15402.00331967213,3382.235,2.057364184536129,45243.445528846154,28712.925,0.6647608211188117,1.7554771694200861,0.1223002504980044,0.6001670041633365,17944.93169871795,3173.3050000000003,1.7658205967016227,42200.208472727274,26916.89,0.7126995597530581,0.9155645204383223,0.1182446088700703,1.1507430116924917,16242.797254545454,3221.79,1.9508665597074066,0.6723452579739712,0.7711931828605487,1.2819825444670239
DR - Direct Response,Title,youtube,2673.63,45971.7,False,Summer,August,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_August,DR - Direct Response_Title_August,DR - Direct Response_youtube,DR - Direct Response_youtube_August,DR - Direct Response_August,Title_youtube,Title_youtube_August,Title_August,youtube_August,0.0581581712227305,122911316.271,7.891566332006314,10.735803021032432,0.0565298224725851,18.62697365549603,14172.931604095564,2955.06,16373.851519468184,3055.75,43953.76838225256,28127.39,44627.14971962617,28217.105,1.0301285268904934,0.5260163480536867,0.08687878795979756,0.11056342913660683,8952.308738317757,2384.4700000000003,0.29865256864481265,48221.59565674256,29560.06,0.953342571391497,0.7342690080899349,0.1000499092606062,0.0792055371831888,13786.383415061295,2796.25,0.193932659458689,41913.39146258503,26403.989999999998,1.09682605954323,0.853002332233088,0.10707784203703855,0.06818055358708965,14949.239778911566,3239.6549999999997,0.17884722163407987,1.04591032104911,0.07110006194576864,0.21900913492792531
DR - Direct Response,Brand,app,72153.78,303227.66,False,Summer,August,DR - Direct Response_Brand,DR - Direct Response_Brand_app,DR - Direct Response_Brand_app_August,DR - Direct Response_Brand_August,DR - Direct Response_app,DR - Direct Response_app_August,DR - Direct Response_August,Brand_app,Brand_app_August,Brand_August,app_August,0.2379525007712027,21879021869.5548,11.186568812873777,12.622242453349104,0.2134588058132614,23.80879410923012,14172.931604095564,2955.06,13616.266717850289,3266.98,43953.76838225256,28127.39,48598.8089516129,27119.52,6.239405173528156,0.6178904146457035,0.1248385580724774,0.38510469677320364,13320.618548387096,3438.0550000000003,5.416698912133972,48221.59565674256,29560.06,6.288212902751619,0.7342690080899349,0.1000499092606062,0.3240671990095185,13786.383415061295,2796.25,5.233698920717214,46225.63042692939,29460.77,6.559730115078116,0.8018239475346868,0.1080379786432052,0.2967640234528028,14716.92921182266,2939.31,4.902774142722394,6.898786410369214,0.29090387798113365,38.98506498909671
ATL - Above The Line,Brand,paid social,55.14,30856.61,False,Fall,September,ATL - Above The Line_Brand,ATL - Above The Line_Brand_paid social,ATL - Above The Line_Brand_paid social_September,ATL - Above The Line_Brand_September,ATL - Above The Line_paid social,ATL - Above The Line_paid social_September,ATL - Above The Line_September,Brand_paid social,Brand_paid social_September,Brand_September,paid social_September,0.0017869753028605,1701433.4754,4.027848570933736,10.337138676385283,0.001785380562053,14.346982262278546,14198.677479871176,2821.58,15413.423000811028,3011.83,44179.996763285024,27528.655,39949.073793103445,27833.21,0.7723986333151707,0.6865935648072787,0.1033579568850918,0.0026026682952702733,16277.649396551726,2692.225,0.003387466989655209,45474.44436231884,28223.85,0.6785483678293932,0.9001274537780496,0.11787737352353206,0.0019852469729260435,14695.968115942029,3063.1800000000003,0.0037520495121505276,43706.37350758853,27410.95,0.7059979477510875,0.722933402716335,0.0986082267122274,0.0024718394476533467,13565.268397976391,2587.03,0.004064792408252353,0.6984294309782028,0.0022836339329185737,0.0026905040284917908
DR - Direct Response,Title,ott,4518.76,125504.97,False,Winter,January,DR - Direct Response_Title,DR - Direct Response_Title_ott,DR - Direct Response_Title_ott_January,DR - Direct Response_Title_January,DR - Direct Response_ott,DR - Direct Response_ott_January,DR - Direct Response_January,Title_ott,Title_ott_January,Title_January,ott_January,0.036004629936169,567126838.2372,8.416214174071431,11.740108606143687,0.0353716128776613,20.156093539032764,17056.77302654867,3518.635,11498.50106451613,2459.52,44733.07373451327,26916.89,40303.455268817204,22379.56,3.1140002553851316,0.7998238245128875,0.104189898891029,0.045015700748970204,18325.751505376345,2851.52,0.24657979230343172,44103.682430830035,23931.440000000002,2.845680067573396,0.8860713903319252,0.14343351127679338,0.04063400571220514,15961.494347826087,3990.05,0.2831038185729423,42200.208472727274,26916.89,2.9740367297263495,0.9155645204383223,0.1182446088700703,0.03932506025783082,16242.797254545454,3221.79,0.27820084984040855,2.805641542650536,0.02635446670392089,0.7628740410067435
DR - Direct Response,Title,youtube,101357.87,39468.71,False,Spring,March,DR - Direct Response_Title,DR - Direct Response_Title_youtube,DR - Direct Response_Title_youtube_March,DR - Direct Response_Title_March,DR - Direct Response_youtube,DR - Direct Response_youtube_March,DR - Direct Response_March,Title_youtube,Title_youtube_March,Title_March,youtube_March,2.5680563160032337,4000464377.2477,11.526422666550872,10.58328882127748,1.272020998226396,22.109676285889776,14016.207177664975,3180.04,16373.851519468184,3055.75,46669.75994923858,27829.63,49807.067832167835,29113.02,0.7924319121333454,0.6652368871631549,0.0895585358400972,3.8603636772977032,15422.09979020979,2496.51,6.572248356500954,49764.51721491228,27573.775,0.7931094725495081,0.8183461935530444,0.10884695715193295,3.1381050418935867,15262.37995614035,3106.0950000000003,6.641026516917616,46405.827309417036,27829.63,0.8505119354264954,0.6774412666570346,0.1086961820740978,3.79081765815036,13467.329820627803,3230.2,7.526203883768477,0.8457020143863829,3.357241788427105,5.429430098791846
ATL - Above The Line,Title,display,1678.47,24949.57,False,Spring,April,ATL - Above The Line_Title,ATL - Above The Line_Title_display,ATL - Above The Line_Title_display_April,ATL - Above The Line_Title_April,ATL - Above The Line_display,ATL - Above The Line_display_April,ATL - Above The Line_April,Title_display,Title_display_April,Title_April,display_April,0.067274506133773,41877104.7579,7.426233546433747,10.124651946610088,0.0651082083354126,17.55024983360099,14257.447211238294,2830.54,12347.429811827957,3054.925,46600.29644120708,28029.53,42590.36341666667,28973.645,0.5858031723259871,0.4803098452644809,0.09107364308030749,0.14006480774244495,9282.0955,2811.825,0.18082877944964046,45219.07162544169,28975.695,0.5517488330291721,1.0069259632087,0.0994731675658117,0.06681177027096816,15892.691643109541,2771.2799999999997,0.10561269529996323,44887.354374057315,27959.54,0.5558262532491696,0.6330639872709971,0.1024913120873755,0.10626809846470489,12780.401689291102,2680.58,0.13133155285771778,0.5353950919921173,0.0820762073103893,0.051068343982590234
DR - Direct Response,Title,ott,2113.85,31998.04,True,Fall,November,DR - Direct Response_Title,DR - Direct Response_Title_ott,DR - Direct Response_Title_ott_November,DR - Direct Response_Title_November,DR - Direct Response_ott,DR - Direct Response_ott_November,DR - Direct Response_November,Title_ott,Title_ott_November,Title_November,ott_November,0.0660618587888508,67639056.854,7.65673916697948,10.373461181331855,0.0639713529426415,18.029696153068556,18449.15355907781,3363.825,11498.50106451613,2459.52,50191.9100648415,29359.99,59335.06175925926,29481.93,0.5392770994294397,0.7583166311845877,0.12477501196637139,0.08711645778578497,19893.555462962966,3853.7349999999997,0.10625802933696202,46332.36646271511,29382.11,0.6906195915062892,0.9605321897546919,0.1311081206938908,0.06877630910601985,16873.10533460803,4078.66,0.12527925109697097,51914.87697612732,29848.08,0.6163558860924214,1.2681768245288658,0.1148171815326278,0.05209199341219086,19431.027374005305,3467.375,0.10878735124566259,0.6375138933478054,0.061908945419109004,0.06503179479407255
DR - Direct Response,Title,app,5413.71,8095.36,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_February,DR - Direct Response_Title_February,DR - Direct Response_app,DR - Direct Response_app_February,DR - Direct Response_February,Title_app,Title_app_February,Title_February,app_February,0.6687423412918018,43825931.3856,8.596874603060993,8.999169856941808,0.512070253667832,17.595736263744346,13900.634352226722,3124.38,15454.45153961136,3477.08,41704.905263157896,26583.695,38352.14654761905,22689.545,0.2110797107522674,0.583348291284702,0.16970315071911196,1.1463860463515498,11542.219642857142,3956.115,0.4690354340423814,42321.25867549669,27383.62,0.19128353582468188,0.5093998002542082,0.0917573281082943,1.3128044827620193,8974.64068432671,2473.99,0.6032230359321783,41307.42524959743,26520.43,0.19597832474632138,1.0638126063407978,0.1197467443409602,0.6286279531806627,16539.344750402575,3459.96,0.3273231244465249,0.19411049968626684,0.7729759156433986,0.07931097417396535
DR - Direct Response,Title,ott,1158.23,37466.91,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_ott,DR - Direct Response_Title_ott_February,DR - Direct Response_Title_February,DR - Direct Response_ott,DR - Direct Response_ott_February,DR - Direct Response_February,Title_ott,Title_ott_February,Title_February,ott_February,0.0309134113274887,43395299.169300005,7.055511270588777,10.531240112276388,0.0304452163744974,17.585861702176782,13900.634352226722,3124.38,11498.50106451613,2459.52,41704.905263157896,26583.695,34293.97253012048,22962.23,1.0925217242503102,0.5111316872639909,0.0689251733945602,0.060480326494652334,8216.80481927711,2132.1,0.14095868472897446,42321.25867549669,27383.62,0.8852976299046778,0.5093998002542082,0.0917573281082943,0.06068595101934048,8974.64068432671,2473.99,0.129055863152575,41307.42524959743,26520.43,0.9070260316059071,1.0638126063407978,0.1197467443409602,0.029059075953068215,16539.344750402575,3459.96,0.0700287718454994,0.8983813717735084,0.03573173246420778,0.07853166704903637
DR - Direct Response,Brand,display,1808.02,3738.4,False,Spring,March,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_March,DR - Direct Response_Brand_March,DR - Direct Response_display,DR - Direct Response_display_March,DR - Direct Response_March,Brand_display,Brand_display_March,Brand_March,display_March,0.4836347100363792,6759101.968,7.5005405411661314,8.226680449731173,0.3944949621781562,15.726400742172697,14016.207177664975,3180.04,16684.06024691358,3131.175,46669.75994923858,27829.63,50549.666621621625,32373.32,0.07395498822935803,1.469138705246256,0.1410935889992113,0.32919608496415775,15262.942972972973,4188.5199999999995,0.11845815077744651,49764.51721491228,27573.775,0.0751217978033506,0.8183461935530444,0.10884695715193295,0.5909903581717222,15262.37995614035,3106.0950000000003,0.11846252060266647,47228.52873417721,27662.21,0.0791555464503531,0.9501526585235528,0.1344197559464088,0.5090073744443359,15178.22917721519,3153.66,0.11911929770530219,0.08010326181377739,0.6322597556563528,0.009173452930759626
DR - Direct Response,Brand,paid social,1725.93,11604.99,False,Fall,October,DR - Direct Response_Brand,DR - Direct Response_Brand_paid social,DR - Direct Response_Brand_paid social_October,DR - Direct Response_Brand_October,DR - Direct Response_paid social,DR - Direct Response_paid social_October,DR - Direct Response_October,Brand_paid social,Brand_paid social_October,Brand_October,paid social_October,0.1487230923938754,20029400.3907,7.454100544609514,9.359276623126885,0.1386509710348648,16.81271182155887,22164.99767003367,3306.44,15413.423000811028,3011.83,44047.87853198653,28470.06,39479.15496,27756.89,0.29395234046316576,0.8641182550029013,0.13582334394038803,0.17210965227597935,16768.480480000002,3682.805,0.10292703635600975,45878.01149549549,30936.1,0.2529532039796326,0.8145687552967911,0.1031018322129421,0.1825789307861282,18456.54167567568,3172.22,0.09351318520709895,43995.0351552795,27760.89,0.2637795369191193,1.256285479158608,0.1141237428716897,0.11838319781701376,23489.210223602484,3114.02,0.07347756623446398,0.2634630857777346,0.13126637917867884,0.019242146265345133
DR - Direct Response,Brand,display,1023.29,30779.67,False,Spring,May,DR - Direct Response_Brand,DR - Direct Response_Brand_display,DR - Direct Response_Brand_display_May,DR - Direct Response_Brand_May,DR - Direct Response_display,DR - Direct Response_display_May,DR - Direct Response_May,Brand_display,Brand_display_May,Brand_May,display_May,0.0332456455835946,31496528.5143,6.931754968630018,10.33464217453738,0.0327049601096023,17.265387923577038,19363.06882943144,3123.33,16684.06024691358,3131.175,44692.540351170566,28773.69,51001.5550877193,24374.66,0.6035045391667176,0.769193436739294,0.0756688654049683,0.04322143689177459,16899.978771929822,1782.87,0.06054978019851972,42465.447264573995,29405.15,0.7248168094929583,0.7490999388658846,0.1049142799906945,0.04438078800797599,20612.90192825112,2901.23,0.049643179963783965,46347.34269736842,29695.035,0.6641086243278335,0.8174213633387002,0.10743999567922395,0.040671368616798924,19419.380032894736,2984.63,0.05269426718394902,0.6886981531626861,0.040085847651437675,0.03096350837784564
DR - Direct Response,Brand,ott,29184.67,91307.91,False,Fall,November,DR - Direct Response_Brand,DR - Direct Response_Brand_ott,DR - Direct Response_Brand_ott_November,DR - Direct Response_Brand_November,DR - Direct Response_ott,DR - Direct Response_ott_November,DR - Direct Response_November,Brand_ott,Brand_ott_November,Brand_November,ott_November,0.3196291537063984,2664791221.7397,10.281433114372842,11.422003652182877,0.2773507529642559,21.70339155106006,18449.15355907781,3363.825,18203.975535006604,3250.1,50191.9100648415,29359.99,59335.06175925926,29481.93,1.5388525315851949,0.7583166311845877,0.12477501196637139,0.4214982773186666,19893.555462962966,3853.7349999999997,1.4670414272770327,46332.36646271511,29382.11,1.97071544086741,0.9605321897546919,0.1311081206938908,0.33276256341604515,16873.10533460803,4078.66,1.7296561256059966,48142.82954258675,29080.535,1.8966045591323166,0.8279228531544353,0.1193846287532739,0.3860615182786564,17281.43611987382,3092.84,1.6887873089689198,1.8191758369434818,0.2995359833033491,2.562072328644153
DR - Direct Response,Title,display,7299.36,115767.94,False,Spring,March,DR - Direct Response_Title,DR - Direct Response_Title_display,DR - Direct Response_Title_display_March,DR - Direct Response_Title_March,DR - Direct Response_display,DR - Direct Response_display_March,DR - Direct Response_March,Title_display,Title_display_March,Title_March,display_March,0.0630516531606246,845031870.5184,8.895678940989027,11.659351587072516,0.0611436900519118,20.554884902383407,14016.207177664975,3180.04,12347.429811827957,3054.925,46669.75994923858,27829.63,50549.666621621625,32373.32,2.290182067204426,1.469138705246256,0.1410935889992113,0.04291742701725085,15262.942972972973,4188.5199999999995,0.4782406651800654,49764.51721491228,27573.775,2.3263149424327048,0.8183461935530444,0.10884695715193295,0.07704765251839306,15262.37995614035,3106.0950000000003,0.4782583070907841,46405.827309417036,27829.63,2.494685402936615,0.6774412666570346,0.1086961820740978,0.09307323935514766,13467.329820627803,3230.2,0.5420049926169943,2.4805771472987566,0.08242796059461271,1.1468772221357773
DR - Direct Response,Brand,ott,4992.41,21745.97,False,Spring,April,DR - Direct Response_Brand,DR - Direct Response_Brand_ott,DR - Direct Response_Brand_ott_April,DR - Direct Response_Brand_April,DR - Direct Response_ott,DR - Direct Response_ott_April,DR - Direct Response_April,Brand_ott,Brand_ott_April,Brand_April,ott_April,0.2295786299714383,108564798.0877,8.515874322090307,9.987229716467414,0.2066715334323387,18.502857779290693,14257.447211238294,2830.54,18203.975535006604,3250.1,46600.29644120708,28029.53,51211.39357894736,27727.4,0.4246314829624089,0.3316914808645161,0.0862766081386054,0.6921450902901326,7343.417157894737,3036.52,0.6798483448039958,48579.46921518987,26419.63,0.4476370440293006,0.551322157298889,0.1235705151592476,0.4164146623386597,11914.286835443037,2981.24,0.4190271787941519,50411.30513422818,28098.89,0.4313708986922253,1.2348017575453498,0.118697108927103,0.18592347198129633,17543.62567114094,3458.56,0.28457116525305576,0.46664874819918034,0.2800903984356628,0.13239273548626151
DR - Direct Response,Title,display,13667.47,32228.98,False,Fall,November,DR - Direct Response_Title,DR - Direct Response_Title_display,DR - Direct Response_Title_display_November,DR - Direct Response_Title_November,DR - Direct Response_display,DR - Direct Response_display_November,DR - Direct Response_November,Title_display,Title_display_November,Title_November,display_November,0.4240739235309339,440488617.2806,9.522846999533051,10.38065235426942,0.35352172423432,19.903395164824172,18449.15355907781,3363.825,12347.429811827957,3054.925,50191.9100648415,29359.99,39334.61301470589,27863.905,0.819354190365383,0.5672031211958001,0.12501357179531458,0.7476579512413198,13898.01625,2999.125,0.9834115714176114,46332.36646271511,29382.11,0.6956040120665005,0.9605321897546919,0.1311081206938908,0.44149891909321354,16873.10533460803,4078.66,0.8100150937816392,51914.87697612732,29848.08,0.6208043219445606,1.2681768245288658,0.1148171815326278,0.33439652525465413,19431.027374005305,3467.375,0.7033838065754694,0.6421150332466786,0.39741493604437983,0.42350923712536515
ATL - Above The Line,Title,paid social,1970.65,73994.48,False,Fall,October,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_October,ATL - Above The Line_Title_October,ATL - Above The Line_paid social,ATL - Above The Line_paid social_October,ATL - Above The Line_October,Title_paid social,Title_paid social_October,Title_October,paid social_October,0.0266323920378925,145817222.012,7.586626034623274,11.2117592892397,0.0262839233814265,18.79786449821663,22164.99767003367,3306.44,14781.334567099568,3309.5,44047.87853198653,28470.06,39479.15496,27756.89,1.874267067645462,0.8641182550029013,0.13582334394038803,0.030820309470030904,16768.480480000002,3682.805,0.11752108381856195,42955.702408602156,27541.935,1.722576418286717,1.323010684723426,0.12303583501450316,0.02013014130982621,24378.108505376345,3500.6000000000004,0.08083687048834791,44214.90947129909,28821.105,1.673518749326661,0.990866044240856,0.13088436712386955,0.026877893528278782,20592.92271903323,3484.3050000000003,0.09569549824894966,1.6798647850035946,0.023506354093435936,0.14008588670802177
ATL - Above The Line,Title,youtube,785.11,7266.04,False,Spring,May,ATL - Above The Line_Title,ATL - Above The Line_Title_youtube,ATL - Above The Line_Title_youtube_May,ATL - Above The Line_Title_May,ATL - Above The Line_youtube,ATL - Above The Line_youtube_May,ATL - Above The Line_May,Title_youtube,Title_youtube_May,Title_May,youtube_May,0.1080519787945015,5704640.6644,6.667096731746658,8.89110433493615,0.1026034994941516,15.556790728508089,19363.06882943144,3123.33,16373.851519468184,3055.75,44692.540351170566,28773.69,42998.379375000004,19558.945,0.16898404325035096,0.8569134997491012,0.18828496923504975,0.12609438271907072,12644.08015625,3619.8,0.0620930894377412,46016.918373333334,27678.52,0.15789931739998148,0.8770898517629533,0.1082501481899778,0.12319373958929829,18619.834746666667,3355.3,0.04216525069539357,42981.45221088435,27014.379999999997,0.16905059336641012,0.8417070963375337,0.1074302206282472,0.12837242226501494,19304.842278911565,3161.6800000000003,0.04066907093344384,0.1625783619124638,0.13028338251100507,0.005608100236334061
DR - Direct Response,Title,paid social,1070.13,41373.53,False,Winter,February,DR - Direct Response_Title,DR - Direct Response_Title_paid social,DR - Direct Response_Title_paid social_February,DR - Direct Response_Title_February,DR - Direct Response_paid social,DR - Direct Response_paid social_February,DR - Direct Response_February,Title_paid social,Title_paid social_February,Title_February,paid social_February,0.0258650881372703,44275055.6589,6.976469444967652,10.630420753098228,0.0255362450590134,17.605932021336475,13900.634352226722,3124.38,14781.334567099568,3309.5,41704.905263157896,26583.695,44259.17466346154,27498.42,0.9348012093446513,0.9838285390518002,0.09329989945992825,0.0262902397222576,11357.813076923077,2424.61,0.09421972282448471,42321.25867549669,27383.62,0.9776063211455143,0.5093998002542082,0.0917573281082943,0.05077561499702733,8974.64068432671,2473.99,0.11923931415648455,41307.42524959743,26520.43,1.0016003115663379,1.0638126063407978,0.1197467443409602,0.024313575514242673,16539.344750402575,3459.96,0.06470207956539226,0.9920542856753439,0.02989655200758382,0.08012374603104677
ATL - Above The Line,Title,paid social,3185.94,12016.88,False,Winter,December,ATL - Above The Line_Title,ATL - Above The Line_Title_paid social,ATL - Above The Line_Title_paid social_December,ATL - Above The Line_Title_December,ATL - Above The Line_paid social,ATL - Above The Line_paid social_December,ATL - Above The Line_December,Title_paid social,Title_paid social_December,Title_December,paid social_December,0.2651220616333025,38285058.6672,8.06681648775753,9.394150819821556,0.2351686089342122,17.460570291028866,18937.98330232558,3240.025,14781.334567099568,3309.5,47495.480279069765,28640.06,45741.87536290322,27114.275,0.26271069790342966,1.4885048479954008,0.1232090517377108,0.17811299841606001,16016.850322580645,3120.2749999999996,0.19891176703502336,47938.062271241826,28199.725,0.25067513017122844,1.0975903846875756,0.1088298424974887,0.24154918385948537,18337.23093954248,3174.52,0.17374160856151,46867.40402760351,28693.37,0.256401655891212,0.8715864989086336,0.1099108139458258,0.30418330477270805,14484.916524466751,3133.11,0.21994879947140653,0.25301102187812974,0.24313222841042445,0.04390202705751433
ATL - Above The Line,Brand,paid social,469.37,23204.44,False,Spring,April,ATL - Above The Line_Brand,ATL - Above The Line_Brand_paid social,ATL - Above The Line_Brand_paid social_April,ATL - Above The Line_Brand_April,ATL - Above The Line_paid social,ATL - Above The Line_paid social_April,ATL - Above The Line_April,Brand_paid social,Brand_paid social_April,Brand_April,paid social_April,0.0202275943741801,10891468.0028,6.153519619040469,10.052142012926236,0.0200257341453878,16.203490380467326,14257.447211238294,2830.54,15413.423000811028,3011.83,46600.29644120708,28029.53,38331.75480952381,24779.83,0.6053581453629324,0.6952641681420213,0.1111812776067217,0.02909339399473873,12405.003809523809,2533.34,0.037837150814870865,45219.07162544169,28975.695,0.5131560460198489,1.0069259632087,0.0994731675658117,0.02008846242252236,15892.691643109541,2771.2799999999997,0.029533700806653525,50411.30513422818,28098.89,0.4603023059651889,1.2348017575453498,0.118697108927103,0.01638124844784019,17543.62567114094,3458.56,0.026754446817233917,0.49794618858864365,0.02467805896552272,0.01328194099515531
DR - Direct Response,Title,app,1287.3,17396.79,False,Fall,September,DR - Direct Response_Title,DR - Direct Response_Title_app,DR - Direct Response_Title_app_September,DR - Direct Response_Title_September,DR - Direct Response_app,DR - Direct Response_app_September,DR - Direct Response_September,Title_app,Title_app_September,Title_September,app_September,0.0739964096824759,22394887.767,7.161078798797479,9.764098465641723,0.0713866531411187,16.9243433107436,14198.677479871176,2821.58,15454.45153961136,3477.08,44179.996763285024,27528.655,33506.97610169491,20853.835,0.5191990452137519,0.7936416277497733,0.13319263339615076,0.09323655299216005,12428.222966101695,2938.895,0.10357876612860459,42561.93726449276,26640.550000000003,0.40874055830426803,0.6354969655020164,0.095720157311471,0.11643865147966802,13577.064184782608,2418.4,0.09481431202504194,42998.34543589744,27641.36,0.40459207961700266,0.7734454455837518,0.1188229155323393,0.09567114281295908,14602.497914529913,2862.02,0.08815615023776849,0.3937707395772669,0.09456242164877748,0.03541339501420687
